game_id,official_id,first_name,last_name,jersey_num
0020500325,2147,Michael,Henderson,62
0020500325,1151,Sean,Corbin,33
0020500325,1150,Jimmy,Clark,6
0020500323,2003,Pat,Fraher,52
0020500323,1147,Mike,Callahan,24
0020500323,1189,Phil,Robinson,11
0020500322,2001,Jason,Phillips,23
0020500322,1830,Marc,Davis,34
0020500322,1152,Dan,Crawford,43
0020500337,1826,Jess,Kersey,20
0020500337,1203,Mark,Wunderlich,18
0020500337,1662,Bill,Kennedy,55
0020500336,1155,JB,DeRosa,14
0020500336,1176,Monty,McCutchen,13
0020500336,2715,Eric,Lewis,42
0020500334,1830,Marc,Davis,34
0020500334,2878,Tommy,Nunez Jr.,28
0020500334,1152,Dan,Crawford,43
0020500338,2001,Jason,Phillips,23
0020500338,1201,Leon,Wood,40
0020500338,1162,Scott,Foster,48
0020500335,1142,Dick,Bavetta,27
0020500335,2532,Eli,Roe,64
0020500335,1146,Tony,Brothers,25
0020500339,1161,Joe,Forte,45
0020500339,1189,Phil,Robinson,11
0020500339,2005,Matt,Boland,46
0020500340,1185,Violet,Palmer,12
0020500340,2529,Tony,Brown,30
0020500340,1195,Derrick,Stafford,9
0020500333,2716,Olandis,Poole,50
0020500333,1188,Leroy,Richardson,51
0020500333,1174,Ken,Mauer,41
0020500795,1664,Gary,Zielinski,59
0020500795,1165,Luis,Grillo,8
0020500795,1190,Eddie,Rush,32
0020500342,2530,Ed,Malloy,73
0020500342,1147,Mike,Callahan,24
0020500342,1204,Derek,Richardson,63
0020500343,2003,Pat,Fraher,52
0020500343,1199,Tom,Washington,49
0020500343,1200,Greg,Willard,57
0020500345,1167,Steve,Javie,29
0020500345,2716,Olandis,Poole,50
0020500345,1188,Leroy,Richardson,51
0020500344,1195,Derrick,Stafford,9
0020500344,2529,Tony,Brown,30
0020500344,1185,Violet,Palmer,12
0020500341,1194,Bill,Spooner,22
0020500341,1154,Bob,Delaney,26
0020500341,1184,Ron,Olesiak,44
0020500346,2534,Zach,Zarba,58
0020500346,1363,Bennie,Adams,47
0020500346,1192,Bennett,Salvatore,15
0020500350,2147,Michael,Henderson,62
0020500350,1161,Joe,Forte,45
0020500350,1156,Tim,Donaghy,21
0020500349,2148,Mark,Ayotte,56
0020500349,1151,Sean,Corbin,33
0020500349,1201,Leon,Wood,40
0020500347,1164,Ron,Garretson,10
0020500347,1168,David,Jones,36
0020500347,1169,Anthony,Jordan,37
0020500348,1204,Derek,Richardson,63
0020500348,1155,JB,DeRosa,14
0020500348,1148,James,Capers,19
0020500351,1174,Ken,Mauer,41
0020500351,2878,Tommy,Nunez Jr.,28
0020500351,2534,Zach,Zarba,58
0020500355,1151,Sean,Corbin,33
0020500355,1201,Leon,Wood,40
0020500355,2882,Sean,Wright,65
0020500359,1167,Steve,Javie,29
0020500359,1188,Leroy,Richardson,51
0020500359,2716,Olandis,Poole,50
0020500352,2529,Tony,Brown,30
0020500352,1184,Ron,Olesiak,44
0020500352,1199,Tom,Washington,49
0020500353,2148,Mark,Ayotte,56
0020500353,1193,Michael,Smith,38
0020500353,1142,Dick,Bavetta,27
0020500356,2883,Robbie,Robinson,53
0020500356,1154,Bob,Delaney,26
0020500356,1194,Bill,Spooner,22
0020500354,1830,Marc,Davis,34
0020500354,2004,Courtney,Kirkland,61
0020500354,1162,Scott,Foster,48
0020500358,2001,Jason,Phillips,23
0020500358,1192,Bennett,Salvatore,15
0020500358,1363,Bennie,Adams,47
0020500357,1185,Violet,Palmer,12
0020500357,1195,Derrick,Stafford,9
0020500357,1662,Bill,Kennedy,55
0020500362,1195,Derrick,Stafford,9
0020500362,1194,Bill,Spooner,22
0020500362,1662,Bill,Kennedy,55
0020500368,1156,Tim,Donaghy,21
0020500368,1176,Monty,McCutchen,13
0020500368,2714,David,Guthrie,60
0020500364,1146,Tony,Brothers,25
0020500364,1155,JB,DeRosa,14
0020500364,2002,Derrick,Collins,54
0020500367,1180,Jack,Nies,35
0020500367,1150,Jimmy,Clark,6
0020500367,1159,Kevin,Fehr,39
0020500363,1164,Ron,Garretson,10
0020500363,2882,Sean,Wright,65
0020500363,1193,Michael,Smith,38
0020500360,1185,Violet,Palmer,12
0020500360,2532,Eli,Roe,64
0020500360,1142,Dick,Bavetta,27
0020500365,2715,Eric,Lewis,42
0020500365,1190,Eddie,Rush,32
0020500365,1179,Rodney,Mott,71
0020500361,1830,Marc,Davis,34
0020500361,2004,Courtney,Kirkland,61
0020500361,1162,Scott,Foster,48
0020500369,1167,Steve,Javie,29
0020500369,1664,Gary,Zielinski,59
0020500369,1168,David,Jones,36
0020500370,1174,Ken,Mauer,41
0020500370,1192,Bennett,Salvatore,15
0020500370,2534,Zach,Zarba,58
0020500373,2003,Pat,Fraher,52
0020500373,1142,Dick,Bavetta,27
0020500373,1826,Jess,Kersey,20
0020500384,1156,Tim,Donaghy,21
0020500384,2714,David,Guthrie,60
0020500384,1200,Greg,Willard,57
0020500383,1159,Kevin,Fehr,39
0020500383,1194,Bill,Spooner,22
0020500383,1185,Violet,Palmer,12
0020500380,1179,Rodney,Mott,71
0020500380,1188,Leroy,Richardson,51
0020500380,1180,Jack,Nies,35
0020500378,2883,Robbie,Robinson,53
0020500378,1154,Bob,Delaney,26
0020500378,1199,Tom,Washington,49
0020500375,1195,Derrick,Stafford,9
0020500375,2529,Tony,Brown,30
0020500375,1662,Bill,Kennedy,55
0020500372,1190,Eddie,Rush,32
0020500372,2715,Eric,Lewis,42
0020500372,1146,Tony,Brothers,25
0020500382,1174,Ken,Mauer,41
0020500382,1201,Leon,Wood,40
0020500382,2001,Jason,Phillips,23
0020500379,1176,Monty,McCutchen,13
0020500379,1664,Gary,Zielinski,59
0020500379,1165,Luis,Grillo,8
0020500371,1155,JB,DeRosa,14
0020500371,1189,Phil,Robinson,11
0020500371,2002,Derrick,Collins,54
0020500376,1164,Ron,Garretson,10
0020500376,1193,Michael,Smith,38
0020500376,2148,Mark,Ayotte,56
0020500377,1204,Derek,Richardson,63
0020500377,1148,James,Capers,19
0020500377,1147,Mike,Callahan,24
0020500381,1151,Sean,Corbin,33
0020500381,2004,Courtney,Kirkland,61
0020500381,1162,Scott,Foster,48
0020500386,1154,Bob,Delaney,26
0020500386,1826,Jess,Kersey,20
0020500386,1184,Ron,Olesiak,44
0020500385,2005,Matt,Boland,46
0020500385,1150,Jimmy,Clark,6
0020500385,1180,Jack,Nies,35
0020500394,1168,David,Jones,36
0020500394,1169,Anthony,Jordan,37
0020500394,1200,Greg,Willard,57
0020500389,1189,Phil,Robinson,11
0020500389,1180,Jack,Nies,35
0020500389,2530,Ed,Malloy,73
0020500390,2005,Matt,Boland,46
0020500390,1147,Mike,Callahan,24
0020500390,1193,Michael,Smith,38
0020500387,1188,Leroy,Richardson,51
0020500387,1199,Tom,Washington,49
0020500387,2532,Eli,Roe,64
0020500396,2529,Tony,Brown,30
0020500396,1195,Derrick,Stafford,9
0020500396,1662,Bill,Kennedy,55
0020500395,2003,Pat,Fraher,52
0020500395,1194,Bill,Spooner,22
0020500395,1185,Violet,Palmer,12
0020500392,1165,Luis,Grillo,8
0020500392,1664,Gary,Zielinski,59
0020500392,1190,Eddie,Rush,32
0020500388,1174,Ken,Mauer,41
0020500388,1151,Sean,Corbin,33
0020500388,2878,Tommy,Nunez Jr.,28
0020500393,2147,Michael,Henderson,62
0020500393,1148,James,Capers,19
0020500393,1155,JB,DeRosa,14
0020500391,1162,Scott,Foster,48
0020500391,1830,Marc,Davis,34
0020500391,2004,Courtney,Kirkland,61
0020500400,2002,Derrick,Collins,54
0020500400,1147,Mike,Callahan,24
0020500400,1189,Phil,Robinson,11
0020500401,1190,Eddie,Rush,32
0020500401,1363,Bennie,Adams,47
0020500401,1664,Gary,Zielinski,59
0020500402,1161,Joe,Forte,45
0020500402,1156,Tim,Donaghy,21
0020500402,2715,Eric,Lewis,42
0020500403,1148,James,Capers,19
0020500403,1150,Jimmy,Clark,6
0020500403,1159,Kevin,Fehr,39
0020500399,1165,Luis,Grillo,8
0020500399,1199,Tom,Washington,49
0020500399,2532,Eli,Roe,64
0020500397,1184,Ron,Olesiak,44
0020500397,1154,Bob,Delaney,26
0020500397,1826,Jess,Kersey,20
0020500404,1146,Tony,Brothers,25
0020500404,1155,JB,DeRosa,14
0020500404,2147,Michael,Henderson,62
0020500398,1176,Monty,McCutchen,13
0020500398,2716,Olandis,Poole,50
0020500398,1188,Leroy,Richardson,51
0020500406,1826,Jess,Kersey,20
0020500406,2001,Jason,Phillips,23
0020500406,1176,Monty,McCutchen,13
0020500409,2715,Eric,Lewis,42
0020500409,1161,Joe,Forte,45
0020500409,1156,Tim,Donaghy,21
0020500413,1168,David,Jones,36
0020500413,1169,Anthony,Jordan,37
0020500413,1200,Greg,Willard,57
0020500412,2529,Tony,Brown,30
0020500412,1195,Derrick,Stafford,9
0020500412,1662,Bill,Kennedy,55
0020500408,1181,Tommy,Nunez,28
0020500408,1162,Scott,Foster,48
0020500408,1363,Bennie,Adams,47
0020500410,1151,Sean,Corbin,33
0020500410,1193,Michael,Smith,38
0020500410,2882,Sean,Wright,65
0020500411,1194,Bill,Spooner,22
0020500411,1185,Violet,Palmer,12
0020500411,2003,Pat,Fraher,52
0020500407,1154,Bob,Delaney,26
0020500407,2714,David,Guthrie,60
0020500407,1184,Ron,Olesiak,44
0020500405,1180,Jack,Nies,35
0020500405,2005,Matt,Boland,46
0020500405,1203,Mark,Wunderlich,18
0020500415,2147,Michael,Henderson,62
0020500415,1201,Leon,Wood,40
0020500415,1174,Ken,Mauer,41
0020500416,1204,Derek,Richardson,63
0020500416,1155,JB,DeRosa,14
0020500416,1664,Gary,Zielinski,59
0020500414,1152,Dan,Crawford,43
0020500414,2534,Zach,Zarba,58
0020500414,2001,Jason,Phillips,23
0020500424,1662,Bill,Kennedy,55
0020500424,2529,Tony,Brown,30
0020500424,1195,Derrick,Stafford,9
0020500421,1161,Joe,Forte,45
0020500421,1188,Leroy,Richardson,51
0020500421,2715,Eric,Lewis,42
0020500418,1176,Monty,McCutchen,13
0020500418,1189,Phil,Robinson,11
0020500418,2716,Olandis,Poole,50
0020500425,1159,Kevin,Fehr,39
0020500425,1146,Tony,Brothers,25
0020500425,1150,Jimmy,Clark,6
0020500417,1193,Michael,Smith,38
0020500417,1203,Mark,Wunderlich,18
0020500417,2883,Robbie,Robinson,53
0020500419,1826,Jess,Kersey,20
0020500419,1199,Tom,Washington,49
0020500419,1184,Ron,Olesiak,44
0020500423,1174,Ken,Mauer,41
0020500423,1201,Leon,Wood,40
0020500423,2878,Tommy,Nunez Jr.,28
0020500422,2002,Derrick,Collins,54
0020500422,1153,Joe,Crawford,17
0020500422,1148,James,Capers,19
0020500420,2534,Zach,Zarba,58
0020500420,1363,Bennie,Adams,47
0020500420,1152,Dan,Crawford,43
0020500431,1168,David,Jones,36
0020500431,1200,Greg,Willard,57
0020500431,1169,Anthony,Jordan,37
0020500432,1147,Mike,Callahan,24
0020500432,2005,Matt,Boland,46
0020500432,1179,Rodney,Mott,71
0020500426,1165,Luis,Grillo,8
0020500426,1190,Eddie,Rush,32
0020500426,2714,David,Guthrie,60
0020500430,1195,Derrick,Stafford,9
0020500430,2529,Tony,Brown,30
0020500430,1662,Bill,Kennedy,55
0020500429,1830,Marc,Davis,34
0020500429,1154,Bob,Delaney,26
0020500429,2532,Eli,Roe,64
0020500433,1150,Jimmy,Clark,6
0020500433,1159,Kevin,Fehr,39
0020500433,1204,Derek,Richardson,63
0020500427,1153,Joe,Crawford,17
0020500427,1148,James,Capers,19
0020500427,2002,Derrick,Collins,54
0020500428,1151,Sean,Corbin,33
0020500428,1162,Scott,Foster,48
0020500428,2004,Courtney,Kirkland,61
0020500434,1174,Ken,Mauer,41
0020500434,2148,Mark,Ayotte,56
0020500434,1363,Bennie,Adams,47
0020500436,1146,Tony,Brothers,25
0020500436,1147,Mike,Callahan,24
0020500436,2530,Ed,Malloy,73
0020500435,1179,Rodney,Mott,71
0020500435,2005,Matt,Boland,46
0020500435,1180,Jack,Nies,35
0020500440,1146,Tony,Brothers,25
0020500440,1180,Jack,Nies,35
0020500440,2530,Ed,Malloy,73
0020500438,2883,Robbie,Robinson,53
0020500438,1156,Tim,Donaghy,21
0020500438,1199,Tom,Washington,49
0020500439,2004,Courtney,Kirkland,61
0020500439,1190,Eddie,Rush,32
0020500439,1176,Monty,McCutchen,13
0020500437,1153,Joe,Crawford,17
0020500437,2002,Derrick,Collins,54
0020500437,1189,Phil,Robinson,11
0020500869,1826,Jess,Kersey,20
0020500869,1154,Bob,Delaney,26
0020500869,2532,Eli,Roe,64
0020500445,1830,Marc,Davis,34
0020500445,2882,Sean,Wright,65
0020500445,1152,Dan,Crawford,43
0020500441,2003,Pat,Fraher,52
0020500441,1155,JB,DeRosa,14
0020500441,1184,Ron,Olesiak,44
0020500443,1169,Anthony,Jordan,37
0020500443,1168,David,Jones,36
0020500443,1194,Bill,Spooner,22
0020500447,2005,Matt,Boland,46
0020500447,1204,Derek,Richardson,63
0020500447,1147,Mike,Callahan,24
0020500446,1174,Ken,Mauer,41
0020500446,1201,Leon,Wood,40
0020500446,2878,Tommy,Nunez Jr.,28
0020500444,2004,Courtney,Kirkland,61
0020500444,1162,Scott,Foster,48
0020500444,1151,Sean,Corbin,33
0020500442,1190,Eddie,Rush,32
0020500442,2715,Eric,Lewis,42
0020500442,1165,Luis,Grillo,8
0020500449,2148,Mark,Ayotte,56
0020500449,1192,Bennett,Salvatore,15
0020500449,1193,Michael,Smith,38
0020500453,1194,Bill,Spooner,22
0020500453,1142,Dick,Bavetta,27
0020500453,2529,Tony,Brown,30
0020500455,1147,Mike,Callahan,24
0020500455,1662,Bill,Kennedy,55
0020500455,2005,Matt,Boland,46
0020500454,1826,Jess,Kersey,20
0020500454,2532,Eli,Roe,64
0020500454,1154,Bob,Delaney,26
0020500451,1830,Marc,Davis,34
0020500451,2882,Sean,Wright,65
0020500451,1152,Dan,Crawford,43
0020500452,1164,Ron,Garretson,10
0020500452,1199,Tom,Washington,49
0020500452,2714,David,Guthrie,60
0020500450,1167,Steve,Javie,29
0020500450,1162,Scott,Foster,48
0020500450,2534,Zach,Zarba,58
0020500448,2001,Jason,Phillips,23
0020500448,1148,James,Capers,19
0020500448,1153,Joe,Crawford,17
0020500456,2878,Tommy,Nunez Jr.,28
0020500456,1363,Bennie,Adams,47
0020500456,1174,Ken,Mauer,41
0020500458,1161,Joe,Forte,45
0020500458,2716,Olandis,Poole,50
0020500458,1156,Tim,Donaghy,21
0020500457,1150,Jimmy,Clark,6
0020500457,2001,Jason,Phillips,23
0020500457,1146,Tony,Brothers,25
0020500466,1165,Luis,Grillo,8
0020500466,1190,Eddie,Rush,32
0020500466,1159,Kevin,Fehr,39
0020500461,1184,Ron,Olesiak,44
0020500461,2147,Michael,Henderson,62
0020500461,1150,Jimmy,Clark,6
0020500471,1180,Jack,Nies,35
0020500471,1179,Rodney,Mott,71
0020500471,2534,Zach,Zarba,58
0020500467,1193,Michael,Smith,38
0020500467,2882,Sean,Wright,65
0020500467,1164,Ron,Garretson,10
0020500468,1142,Dick,Bavetta,27
0020500468,1185,Violet,Palmer,12
0020500468,2003,Pat,Fraher,52
0020500470,1662,Bill,Kennedy,55
0020500470,1151,Sean,Corbin,33
0020500470,1192,Bennett,Salvatore,15
0020500469,1174,Ken,Mauer,41
0020500469,1363,Bennie,Adams,47
0020500469,2878,Tommy,Nunez Jr.,28
0020500464,1168,David,Jones,36
0020500464,1176,Monty,McCutchen,13
0020500464,2715,Eric,Lewis,42
0020500460,1664,Gary,Zielinski,59
0020500460,1167,Steve,Javie,29
0020500460,1188,Leroy,Richardson,51
0020500463,1154,Bob,Delaney,26
0020500463,2714,David,Guthrie,60
0020500463,1826,Jess,Kersey,20
0020500462,1201,Leon,Wood,40
0020500462,1162,Scott,Foster,48
0020500462,2148,Mark,Ayotte,56
0020500465,1155,JB,DeRosa,14
0020500465,1148,James,Capers,19
0020500465,2002,Derrick,Collins,54
0020500459,2529,Tony,Brown,30
0020500459,1194,Bill,Spooner,22
0020500459,2530,Ed,Malloy,73
0020500477,2148,Mark,Ayotte,56
0020500477,1201,Leon,Wood,40
0020500477,1152,Dan,Crawford,43
0020500472,1147,Mike,Callahan,24
0020500472,1169,Anthony,Jordan,37
0020500472,1194,Bill,Spooner,22
0020500473,1168,David,Jones,36
0020500473,1176,Monty,McCutchen,13
0020500473,2714,David,Guthrie,60
0020500476,2147,Michael,Henderson,62
0020500476,1153,Joe,Crawford,17
0020500476,1184,Ron,Olesiak,44
0020500475,1162,Scott,Foster,48
0020500475,1164,Ron,Garretson,10
0020500475,1830,Marc,Davis,34
0020500480,1156,Tim,Donaghy,21
0020500480,1161,Joe,Forte,45
0020500480,2716,Olandis,Poole,50
0020500479,1142,Dick,Bavetta,27
0020500479,2003,Pat,Fraher,52
0020500479,1185,Violet,Palmer,12
0020500474,1165,Luis,Grillo,8
0020500474,1199,Tom,Washington,49
0020500474,2883,Robbie,Robinson,53
0020500478,1155,JB,DeRosa,14
0020500478,2001,Jason,Phillips,23
0020500478,1148,James,Capers,19
0020500484,2534,Zach,Zarba,58
0020500484,1192,Bennett,Salvatore,15
0020500484,1151,Sean,Corbin,33
0020500481,1664,Gary,Zielinski,59
0020500481,1188,Leroy,Richardson,51
0020500481,1167,Steve,Javie,29
0020500485,2716,Olandis,Poole,50
0020500485,1156,Tim,Donaghy,21
0020500485,1161,Joe,Forte,45
0020500482,1150,Jimmy,Clark,6
0020500482,2530,Ed,Malloy,73
0020500482,1146,Tony,Brothers,25
0020500483,1159,Kevin,Fehr,39
0020500483,1180,Jack,Nies,35
0020500483,2002,Derrick,Collins,54
0020500486,2883,Robbie,Robinson,53
0020500486,1164,Ron,Garretson,10
0020500486,1201,Leon,Wood,40
0020500488,1146,Tony,Brothers,25
0020500488,2005,Matt,Boland,46
0020500488,1150,Jimmy,Clark,6
0020500489,1363,Bennie,Adams,47
0020500489,1174,Ken,Mauer,41
0020500489,1169,Anthony,Jordan,37
0020500487,1153,Joe,Crawford,17
0020500487,2530,Ed,Malloy,73
0020500487,1204,Derek,Richardson,63
0020500490,1142,Dick,Bavetta,27
0020500490,2003,Pat,Fraher,52
0020500490,1198,Scott,Wall,31
0020500495,1664,Gary,Zielinski,59
0020500495,1188,Leroy,Richardson,51
0020500495,1167,Steve,Javie,29
0020500499,1192,Bennett,Salvatore,15
0020500499,1151,Sean,Corbin,33
0020500499,2534,Zach,Zarba,58
0020500494,1154,Bob,Delaney,26
0020500494,1826,Jess,Kersey,20
0020500494,2529,Tony,Brown,30
0020500491,2002,Derrick,Collins,54
0020500491,1184,Ron,Olesiak,44
0020500491,1180,Jack,Nies,35
0020500492,1159,Kevin,Fehr,39
0020500492,1199,Tom,Washington,49
0020500492,1662,Bill,Kennedy,55
0020500496,1190,Eddie,Rush,32
0020500496,1169,Anthony,Jordan,37
0020500496,1179,Rodney,Mott,71
0020500498,2716,Olandis,Poole,50
0020500498,1161,Joe,Forte,45
0020500498,1156,Tim,Donaghy,21
0020500493,1155,JB,DeRosa,14
0020500493,2147,Michael,Henderson,62
0020500493,1204,Derek,Richardson,63
0020500509,2001,Jason,Phillips,23
0020500509,1194,Bill,Spooner,22
0020500509,1198,Scott,Wall,31
0020500503,1826,Jess,Kersey,20
0020500503,1154,Bob,Delaney,26
0020500503,2529,Tony,Brown,30
0020500506,1152,Dan,Crawford,43
0020500506,2004,Courtney,Kirkland,61
0020500506,1193,Michael,Smith,38
0020500501,1174,Ken,Mauer,41
0020500501,2878,Tommy,Nunez Jr.,28
0020500501,1363,Bennie,Adams,47
0020500500,2882,Sean,Wright,65
0020500500,1201,Leon,Wood,40
0020500500,1162,Scott,Foster,48
0020500508,1185,Violet,Palmer,12
0020500508,1142,Dick,Bavetta,27
0020500508,2003,Pat,Fraher,52
0020500505,2715,Eric,Lewis,42
0020500505,1168,David,Jones,36
0020500505,1200,Greg,Willard,57
0020500507,1195,Derrick,Stafford,9
0020500507,1203,Mark,Wunderlich,18
0020500507,2532,Eli,Roe,64
0020500504,2005,Matt,Boland,46
0020500504,1146,Tony,Brothers,25
0020500504,1180,Jack,Nies,35
0020500512,1151,Sean,Corbin,33
0020500512,1185,Violet,Palmer,12
0020500512,1192,Bennett,Salvatore,15
0020500510,1156,Tim,Donaghy,21
0020500510,1161,Joe,Forte,45
0020500510,1188,Leroy,Richardson,51
0020500511,1189,Phil,Robinson,11
0020500511,1153,Joe,Crawford,17
0020500511,1148,James,Capers,19
0020500519,1167,Steve,Javie,29
0020500519,2004,Courtney,Kirkland,61
0020500519,1162,Scott,Foster,48
0020500518,1146,Tony,Brothers,25
0020500518,2530,Ed,Malloy,73
0020500518,1180,Jack,Nies,35
0020500517,1363,Bennie,Adams,47
0020500517,1174,Ken,Mauer,41
0020500517,2878,Tommy,Nunez Jr.,28
0020500520,1198,Scott,Wall,31
0020500520,1194,Bill,Spooner,22
0020500520,2001,Jason,Phillips,23
0020500514,2005,Matt,Boland,46
0020500514,1155,JB,DeRosa,14
0020500514,1204,Derek,Richardson,63
0020500513,1200,Greg,Willard,57
0020500513,2715,Eric,Lewis,42
0020500513,1168,David,Jones,36
0020500515,1179,Rodney,Mott,71
0020500515,1190,Eddie,Rush,32
0020500515,2714,David,Guthrie,60
0020500516,1826,Jess,Kersey,20
0020500516,1154,Bob,Delaney,26
0020500516,1159,Kevin,Fehr,39
0020500529,1150,Jimmy,Clark,6
0020500529,2147,Michael,Henderson,62
0020500529,1189,Phil,Robinson,11
0020500530,1203,Mark,Wunderlich,18
0020500530,2532,Eli,Roe,64
0020500530,1195,Derrick,Stafford,9
0020500527,1180,Jack,Nies,35
0020500527,1184,Ron,Olesiak,44
0020500527,2530,Ed,Malloy,73
0020500528,1199,Tom,Washington,49
0020500528,1662,Bill,Kennedy,55
0020500528,2529,Tony,Brown,30
0020500532,2148,Mark,Ayotte,56
0020500532,1201,Leon,Wood,40
0020500532,1164,Ron,Garretson,10
0020500525,2878,Tommy,Nunez Jr.,28
0020500525,1152,Dan,Crawford,43
0020500525,1830,Marc,Davis,34
0020500522,1156,Tim,Donaghy,21
0020500522,1169,Anthony,Jordan,37
0020500522,1161,Joe,Forte,45
0020500523,2003,Pat,Fraher,52
0020500523,1185,Violet,Palmer,12
0020500523,1200,Greg,Willard,57
0020500526,1363,Bennie,Adams,47
0020500526,2882,Sean,Wright,65
0020500526,1162,Scott,Foster,48
0020500524,1204,Derek,Richardson,63
0020500524,2534,Zach,Zarba,58
0020500524,1155,JB,DeRosa,14
0020500531,2002,Derrick,Collins,54
0020500531,1153,Joe,Crawford,17
0020500531,1148,James,Capers,19
0020500535,2147,Michael,Henderson,62
0020500535,1189,Phil,Robinson,11
0020500535,1150,Jimmy,Clark,6
0020500533,1190,Eddie,Rush,32
0020500533,1179,Rodney,Mott,71
0020500533,2883,Robbie,Robinson,53
0020500534,1164,Ron,Garretson,10
0020500534,1201,Leon,Wood,40
0020500534,2148,Mark,Ayotte,56
0020500537,2882,Sean,Wright,65
0020500537,1151,Sean,Corbin,33
0020500537,1167,Steve,Javie,29
0020500541,1179,Rodney,Mott,71
0020500541,1190,Eddie,Rush,32
0020500541,1169,Anthony,Jordan,37
0020500540,2003,Pat,Fraher,52
0020500540,1199,Tom,Washington,49
0020500540,1203,Mark,Wunderlich,18
0020500542,1184,Ron,Olesiak,44
0020500542,2001,Jason,Phillips,23
0020500542,1155,JB,DeRosa,14
0020500544,2004,Courtney,Kirkland,61
0020500544,1193,Michael,Smith,38
0020500544,1152,Dan,Crawford,43
0020500536,1188,Leroy,Richardson,51
0020500536,2716,Olandis,Poole,50
0020500536,1161,Joe,Forte,45
0020500543,1200,Greg,Willard,57
0020500543,1168,David,Jones,36
0020500543,1664,Gary,Zielinski,59
0020500539,1154,Bob,Delaney,26
0020500539,1830,Marc,Davis,34
0020500539,2878,Tommy,Nunez Jr.,28
0020500538,1176,Monty,McCutchen,13
0020500538,1159,Kevin,Fehr,39
0020500538,1198,Scott,Wall,31
0020500546,1192,Bennett,Salvatore,15
0020500546,2534,Zach,Zarba,58
0020500546,1162,Scott,Foster,48
0020500547,2002,Derrick,Collins,54
0020500547,1148,James,Capers,19
0020500547,1153,Joe,Crawford,17
0020500545,1185,Violet,Palmer,12
0020500545,1142,Dick,Bavetta,27
0020500545,2532,Eli,Roe,64
0020500549,1664,Gary,Zielinski,59
0020500549,1168,David,Jones,36
0020500549,1200,Greg,Willard,57
0020500551,1165,Luis,Grillo,8
0020500551,1188,Leroy,Richardson,51
0020500551,1167,Steve,Javie,29
0020500554,1190,Eddie,Rush,32
0020500554,2715,Eric,Lewis,42
0020500554,1198,Scott,Wall,31
0020500561,2714,David,Guthrie,60
0020500561,1176,Monty,McCutchen,13
0020500561,1179,Rodney,Mott,71
0020500557,1195,Derrick,Stafford,9
0020500557,2003,Pat,Fraher,52
0020500557,1199,Tom,Washington,49
0020500550,1150,Jimmy,Clark,6
0020500550,2001,Jason,Phillips,23
0020500550,1189,Phil,Robinson,11
0020500556,1830,Marc,Davis,34
0020500556,2882,Sean,Wright,65
0020500556,1164,Ron,Garretson,10
0020500553,2878,Tommy,Nunez Jr.,28
0020500553,1174,Ken,Mauer,41
0020500553,1363,Bennie,Adams,47
0020500560,2529,Tony,Brown,30
0020500560,1154,Bob,Delaney,26
0020500560,1826,Jess,Kersey,20
0020500552,1185,Violet,Palmer,12
0020500552,2532,Eli,Roe,64
0020500552,1155,JB,DeRosa,14
0020500558,2005,Matt,Boland,46
0020500558,1146,Tony,Brothers,25
0020500558,1147,Mike,Callahan,24
0020500559,1204,Derek,Richardson,63
0020500559,2002,Derrick,Collins,54
0020500559,1153,Joe,Crawford,17
0020500555,1151,Sean,Corbin,33
0020500555,1192,Bennett,Salvatore,15
0020500555,2534,Zach,Zarba,58
0020500563,1152,Dan,Crawford,43
0020500563,2004,Courtney,Kirkland,61
0020500563,1193,Michael,Smith,38
0020500562,1142,Dick,Bavetta,27
0020500562,1174,Ken,Mauer,41
0020500562,1363,Bennie,Adams,47
0020500568,1189,Phil,Robinson,11
0020500568,1167,Steve,Javie,29
0020500568,2715,Eric,Lewis,42
0020500570,1184,Ron,Olesiak,44
0020500570,1150,Jimmy,Clark,6
0020500570,2002,Derrick,Collins,54
0020500567,1148,James,Capers,19
0020500567,1161,Joe,Forte,45
0020500567,2716,Olandis,Poole,50
0020500566,2003,Pat,Fraher,52
0020500566,1185,Violet,Palmer,12
0020500566,1195,Derrick,Stafford,9
0020500564,1169,Anthony,Jordan,37
0020500564,1200,Greg,Willard,57
0020500564,1188,Leroy,Richardson,51
0020500576,1176,Monty,McCutchen,13
0020500576,1168,David,Jones,36
0020500576,2714,David,Guthrie,60
0020500573,1146,Tony,Brothers,25
0020500573,1147,Mike,Callahan,24
0020500573,2530,Ed,Malloy,73
0020500572,1151,Sean,Corbin,33
0020500572,1201,Leon,Wood,40
0020500572,2534,Zach,Zarba,58
0020500569,1192,Bennett,Salvatore,15
0020500569,2148,Mark,Ayotte,56
0020500569,1830,Marc,Davis,34
0020500571,1664,Gary,Zielinski,59
0020500571,1162,Scott,Foster,48
0020500571,1165,Luis,Grillo,8
0020500575,2529,Tony,Brown,30
0020500575,1154,Bob,Delaney,26
0020500575,1826,Jess,Kersey,20
0020500565,1164,Ron,Garretson,10
0020500565,2883,Robbie,Robinson,53
0020500565,1203,Mark,Wunderlich,18
0020500574,1662,Bill,Kennedy,55
0020500574,1159,Kevin,Fehr,39
0020500574,1194,Bill,Spooner,22
0020500581,1161,Joe,Forte,45
0020500581,1188,Leroy,Richardson,51
0020500581,1169,Anthony,Jordan,37
0020500579,1193,Michael,Smith,38
0020500579,1830,Marc,Davis,34
